Time;Voltage;Current;T1;T2;;Current;0
3265;3587;-998;31.785181;39.862846;;998;54
3266;3585;-998;31.785181;39.862846;;998;54
3267;3585;-998;31.785181;39.838493;;998;54
3268;3587;-992;31.785181;39.838493;;992;54
3269;3585;-999;31.785181;39.862846;;999;54
3270;3585;-998;31.759241;39.862846;;998;55
3271;3585;-999;31.785181;39.862846;;999;55
3272;3585;-1003;31.759241;39.862846;;1003;55
3273;3587;-1002;31.759241;39.862846;;1002;55
3274;3585;-998;31.759241;39.887199;;998;55
3275;3585;-998;31.811121;39.862846;;998;55
3276;3587;-1003;31.811121;39.862846;;1003;55
3277;3583;-991;31.811121;39.887199;;991;55
3278;3585;-997;31.811121;39.887199;;997;55
3279;3585;-997;31.811121;39.887199;;997;55
3280;3585;-1000;31.86297;39.887199;;1000;55
3281;3585;-1000;31.86297;39.862846;;1000;55
3282;3585;-1002;31.86297;39.862846;;1002;55
3283;3585;-1003;31.86297;39.862846;;1003;55
3284;3585;-999;31.86297;39.81414;;999;55
3285;3585;-1002;31.86297;39.74102;;1002;55
3286;3585;-1002;31.811121;39.789787;;1002;55
3287;3585;-998;31.837061;39.81414;;998;55
3288;3585;-1003;31.837061;39.81414;;1003;55
3289;3585;-998;31.837061;39.838493;;998;55
3290;3585;-1003;31.837061;39.862846;;1003;55
3291;3585;-999;31.811121;39.862846;;999;55
3292;3585;-1002;31.811121;39.838493;;1002;55
3293;3583;-997;31.86297;39.862846;;997;55
3294;3583;-1002;31.86297;39.862846;;1002;55
3295;3583;-997;31.86297;39.887199;;997;55
3296;3583;-1002;31.86297;39.862846;;1002;55
3297;3585;-1004;31.837061;39.81414;;1004;55
3298;3585;-1003;31.811121;39.765404;;1003;55
3299;3585;-998;31.785181;39.74102;;998;55
3300;3585;-997;31.811121;39.716667;;997;55
3301;3583;-998;31.759241;39.667931;;998;55
3302;3583;-1002;31.733301;39.667931;;1002;55
3303;3583;-1005;31.733301;39.643547;;1005;55
3304;3585;-997;31.733301;39.667931;;997;55
3305;3585;-998;31.733301;39.716667;;998;55
3306;3583;-1002;31.733301;39.74102;;1002;55
3307;3583;-1002;31.707331;39.765404;;1002;55
3308;3583;-998;31.707331;39.789787;;998;55
3309;3583;-997;31.733301;39.81414;;997;55
3310;3583;-997;31.759241;39.81414;;997;55
3311;3583;-998;31.707331;39.789787;;998;55
3312;3580;-998;31.707331;39.789787;;998;55
3313;3583;-1001;31.759241;39.789787;;1001;55
3314;3583;-1002;31.733301;39.81414;;1002;55
3315;3583;-1001;31.707331;39.838493;;1001;55
3316;3583;-1003;31.733301;39.81414;;1003;55
3317;3580;-1001;31.759241;39.838493;;1001;55
3318;3583;-991;31.759241;39.81414;;991;55
3319;3580;-998;31.759241;39.838493;;998;55
3320;3583;-1003;31.759241;39.81414;;1003;55
3321;3583;-999;31.759241;39.838493;;999;55
3322;3580;-1004;31.759241;39.838493;;1004;55
3323;3580;-1004;31.759241;39.838493;;1004;55
3324;3580;-1004;31.759241;39.862846;;1004;55
3325;3580;-997;31.733301;39.838493;;997;55
3326;3580;-1002;31.733301;39.838493;;1002;55
3327;3580;-1002;31.733301;39.81414;;1002;55
3328;3580;-1002;31.707331;39.81414;;1002;55
3329;3580;-1002;31.733301;39.789787;;1002;55
3330;3580;-997;31.733301;39.789787;;997;56
3331;3580;-997;31.733301;39.81414;;997;56
3332;3580;-997;31.733301;39.81414;;997;56
3333;3580;-997;31.733301;39.838493;;997;56
3334;3580;-1002;31.707331;39.789787;;1002;56
3335;3580;-999;31.707331;39.838493;;999;56
3336;3580;-997;31.707331;39.862846;;997;56
3337;3580;-1002;31.707331;39.862846;;1002;56
3338;3580;-997;31.733301;39.862846;;997;56
3339;3580;-997;31.733301;39.862846;;997;56
3340;3580;-1001;31.733301;39.81414;;1001;56
3341;3580;-1002;31.759241;39.838493;;1002;56
3342;3580;-1001;31.759241;39.838493;;1001;56
3343;3576;-1001;31.785181;39.838493;;1001;56
3344;3580;-1001;31.785181;39.838493;;1001;56
3345;3583;-1004;31.785181;39.838493;;1004;56
3346;3580;-1003;31.785181;39.838493;;1003;56
3347;3580;-996;31.811121;39.838493;;996;56
3348;3580;-1003;31.759241;39.81414;;1003;56
3349;3580;-1003;31.811121;39.789787;;1003;56
3350;3578;-998;31.785181;39.765404;;998;56
3351;3578;-998;31.785181;39.74102;;998;56
3352;3576;-996;31.811121;39.765404;;996;56
3353;3580;-1002;31.785181;39.789787;;1002;56
3354;3580;-1002;31.811121;39.789787;;1002;56
3355;3578;-1002;31.785181;39.81414;;1002;56
3356;3576;-997;31.785181;39.74102;;997;56
3357;3576;-997;31.759241;39.716667;;997;56
3358;3576;-997;31.759241;39.74102;;997;56
3359;3578;-1000;31.759241;39.765404;;1000;56
3360;3576;-1005;31.759241;39.789787;;1005;56
3361;3578;-1005;31.759241;39.765404;;1005;56
3362;3576;-1002;31.759241;39.74102;;1002;56
3363;3576;-997;31.733301;39.765404;;997;56
3364;3578;-1004;31.759241;39.789787;;1004;56
3365;3578;-1004;31.785181;39.81414;;1004;56
3366;3578;-1002;31.785181;39.81414;;1002;56
3367;3576;-998;31.811121;39.789787;;998;56
3368;3576;-1004;31.837061;39.838493;;1004;56
3369;3576;-996;31.811121;39.838493;;996;56
3370;3576;-996;31.811121;39.838493;;996;56
3371;3576;-997;31.811121;39.81414;;997;56
3372;3576;-998;31.811121;39.765404;;998;56
3373;3576;-998;31.785181;39.765404;;998;56
3374;3576;-1001;31.785181;39.789787;;1001;56
3375;3578;-1001;31.811121;39.81414;;1001;56
3376;3576;-1001;31.785181;39.81414;;1001;56
3377;3576;-998;31.811121;39.81414;;998;56
3378;3576;-997;31.785181;39.838493;;997;56
3379;3576;-1002;31.785181;39.838493;;1002;56
3380;3576;-1003;31.785181;39.81414;;1003;56
3381;3576;-1001;31.811121;39.862846;;1001;56
3382;3574;-1001;31.785181;39.862846;;1001;56
3383;3576;-996;31.759241;39.862846;;996;56
3384;3576;-1003;31.785181;39.81414;;1003;56
3385;3574;-1002;31.785181;39.692314;;1002;56
3386;3574;-1002;31.759241;39.692314;;1002;56
3387;3574;-997;31.759241;39.716667;;997;56
3388;3574;-1001;31.759241;39.716667;;1001;56
3389;3574;-1002;31.759241;39.716667;;1002;56
3390;3576;-1003;31.759241;39.667931;;1003;57
3391;3574;-1001;31.759241;39.619164;;1001;57
3392;3574;-1002;31.759241;39.619164;;1002;57
3393;3574;-1000;31.707331;39.619164;;1000;57
3394;3574;-1002;31.707331;39.619164;;1002;57
3395;3574;-1002;31.733301;39.59478;;1002;57
3396;3574;-1003;31.707331;39.619164;;1003;57
3397;3574;-996;31.707331;39.643547;;996;57
3398;3574;-996;31.733301;39.692314;;996;57
3399;3574;-1003;31.707331;39.716667;;1003;57
3400;3576;-1003;31.707331;39.74102;;1003;57
3401;3574;-997;31.707331;39.74102;;997;57
3402;3574;-1004;31.707331;39.716667;;1004;57
3403;3574;-998;31.707331;39.692314;;998;57
3404;3574;-999;31.707331;39.74102;;999;57
3405;3574;-1003;31.68136;39.692314;;1003;57
3406;3574;-1003;31.68136;39.692314;;1003;57
3407;3574;-998;31.707331;39.74102;;998;57
3408;3574;-997;31.733301;39.74102;;997;57
3409;3574;-998;31.707331;39.765404;;998;57
3410;3574;-998;31.707331;39.789787;;998;57
3411;3574;-997;31.733301;39.81414;;997;57
3412;3574;-1002;31.707331;39.81414;;1002;57
3413;3574;-1001;31.707331;39.765404;;1001;57
3414;3574;-996;31.733301;39.74102;;996;57
3415;3571;-996;31.733301;39.667931;;996;57
3416;3574;-1001;31.733301;39.716667;;1001;57
3417;3574;-997;31.733301;39.765404;;997;57
3418;3571;-997;31.733301;39.789787;;997;57
3419;3574;-1000;31.733301;39.789787;;1000;57
3420;3571;-997;31.733301;39.81414;;997;57
3421;3571;-1001;31.707331;39.789787;;1001;57
3422;3571;-997;31.707331;39.81414;;997;57
3423;3571;-999;31.707331;39.81414;;999;57
3424;3571;-997;31.707331;39.838493;;997;57
3425;3571;-998;31.707331;39.838493;;998;57
3426;3571;-1001;31.759241;39.838493;;1001;57
3427;3571;-1002;31.733301;39.81414;;1002;57
3428;3571;-1002;31.759241;39.789787;;1002;57
3429;3571;-1001;31.733301;39.81414;;1001;57
3430;3571;-996;31.759241;39.838493;;996;57
3431;3569;-996;31.759241;39.862846;;996;57
3432;3574;-1002;31.733301;39.862846;;1002;57
3433;3571;-1001;31.707331;39.862846;;1001;57
3434;3571;-1001;31.733301;39.862846;;1001;57
3435;3569;-998;31.733301;39.862846;;998;57
3436;3571;-997;31.785181;39.862846;;997;57
3437;3569;-996;31.785181;39.887199;;996;57
3438;3571;-1003;31.759241;39.862846;;1003;57
3439;3571;-998;31.759241;39.862846;;998;57
3440;3571;-1002;31.759241;39.887199;;1002;57
3441;3571;-997;31.811121;39.862846;;997;57
3442;3571;-997;31.785181;39.862846;;997;57
3443;3571;-1001;31.785181;39.862846;;1001;57
3444;3571;-997;31.785181;39.862846;;997;57
3445;3569;-997;31.785181;39.862846;;997;57
3446;3569;-1004;31.811121;39.838493;;1004;57
3447;3569;-996;31.811121;39.862846;;996;57
3448;3569;-996;31.811121;39.862846;;996;57
3449;3571;-1002;31.785181;39.838493;;1002;57
3450;3571;-1002;31.811121;39.862846;;1002;58
3451;3569;-1002;31.811121;39.862846;;1002;58
3452;3569;-1003;31.785181;39.862846;;1003;58
3453;3569;-996;31.785181;39.838493;;996;58
3454;3571;-1001;31.785181;39.81414;;1001;58
3455;3569;-1001;31.759241;39.789787;;1001;58
3456;3567;-995;31.759241;39.765404;;995;58
3457;3567;-996;31.785181;39.81414;;996;58
3458;3569;-996;31.759241;39.81414;;996;58
3459;3569;-1001;31.759241;39.81414;;1001;58
3460;3569;-997;31.759241;39.838493;;997;58
3461;3567;-995;31.733301;39.81414;;995;58
3462;3567;-996;31.785181;39.81414;;996;58
3463;3569;-1002;31.785181;39.838493;;1002;58
3464;3567;-1002;31.759241;39.789787;;1002;58
3465;3569;-1003;31.759241;39.838493;;1003;58
3466;3569;-1002;31.759241;39.81414;;1002;58
3467;3567;-996;31.759241;39.838493;;996;58
3468;3567;-996;31.759241;39.838493;;996;58
3469;3567;-1001;31.707331;39.838493;;1001;58
3470;3567;-1001;31.733301;39.81414;;1001;58
3471;3567;-997;31.759241;39.838493;;997;58
3472;3569;-996;31.759241;39.838493;;996;58
3473;3567;-1003;31.733301;39.838493;;1003;58
3474;3567;-1001;31.759241;39.862846;;1001;58
3475;3567;-997;31.759241;39.838493;;997;58
3476;3567;-996;31.759241;39.862846;;996;58
3477;3567;-1002;31.759241;39.862846;;1002;58
3478;3567;-997;31.785181;39.862846;;997;58
3479;3567;-1001;31.785181;39.838493;;1001;58
3480;3567;-1002;31.759241;39.789787;;1002;58
3481;3567;-1001;31.759241;39.74102;;1001;58
3482;3567;-1002;31.759241;39.765404;;1002;58
3483;3567;-997;31.759241;39.789787;;997;58
3484;3567;-1003;31.811121;39.81414;;1003;58
3485;3567;-997;31.785181;39.81414;;997;58
3486;3565;-997;31.785181;39.838493;;997;58
3487;3565;-997;31.785181;39.838493;;997;58
3488;3567;-1001;31.759241;39.862846;;1001;58
3489;3567;-1003;31.759241;39.862846;;1003;58
3490;3567;-1003;31.759241;39.862846;;1003;58
3491;3567;-998;31.759241;39.862846;;998;58
3492;3565;-997;31.733301;39.862846;;997;58
3493;3567;-1003;31.733301;39.862846;;1003;58
3494;3565;-997;31.759241;39.887199;;997;58
3495;3567;-998;31.759241;39.887199;;998;58
3496;3567;-1002;31.759241;39.862846;;1002;58
3497;3567;-1002;31.759241;39.81414;;1002;58
3498;3565;-1001;31.759241;39.765404;;1001;58
3499;3565;-1001;31.759241;39.74102;;1001;58
3500;3565;-997;31.733301;39.81414;;997;58
3501;3565;-1001;31.707331;39.838493;;1001;58
3502;3565;-1001;31.707331;39.81414;;1001;58
3503;3565;-997;31.68136;39.789787;;997;58
3504;3565;-998;31.68136;39.765404;;998;58
3505;3565;-1003;31.68136;39.74102;;1003;58
3506;3565;-998;31.68136;39.716667;;998;58
3507;3562;-997;31.68136;39.692314;;997;58
3508;3565;-1001;31.68136;39.667931;;1001;58
3509;3567;-1001;31.68136;39.716667;;1001;58
3510;3565;-997;31.68136;39.74102;;997;59
3511;3565;-996;31.68136;39.765404;;996;59
3512;3565;-1003;31.68136;39.765404;;1003;59
3513;3565;-1003;31.68136;39.789787;;1003;59
3514;3565;-997;31.707331;39.81414;;997;59
3515;3565;-1002;31.68136;39.81414;;1002;59
3516;3565;-997;31.707331;39.838493;;997;59
3517;3565;-1004;31.68136;39.81414;;1004;59
3518;3562;-1003;31.68136;39.862846;;1003;59
3519;3562;-998;31.707331;39.838493;;998;59
3520;3562;-999;31.707331;39.838493;;999;59
3521;3565;-997;31.707331;39.862846;;997;59
3522;3565;-999;31.707331;39.862846;;999;59
3523;3562;-1004;31.707331;39.862846;;1004;59
3524;3562;-997;31.733301;39.862846;;997;59
3525;3562;-998;31.707331;39.862846;;998;59
3526;3565;-1003;31.759241;39.81414;;1003;59
3527;3565;-996;31.733301;39.789787;;996;59
3528;3562;-1003;31.733301;39.765404;;1003;59
3529;3562;-1003;31.733301;39.765404;;1003;59
3530;3562;-1002;31.759241;39.74102;;1002;59
3531;3565;-997;31.707331;39.789787;;997;59
3532;3562;-996;31.707331;39.765404;;996;59
3533;3562;-997;31.707331;39.81414;;997;59
3534;3562;-1003;31.707331;39.81414;;1003;59
3535;3562;-996;31.707331;39.838493;;996;59
3536;3562;-1001;31.707331;39.838493;;1001;59
3537;3562;-1003;31.707331;39.81414;;1003;59
3538;3562;-998;31.707331;39.838493;;998;59
3539;3562;-997;31.707331;39.81414;;997;59
3540;3562;-1001;31.707331;39.838493;;1001;59
3541;3562;-1001;31.707331;39.81414;;1001;59
3542;3562;-997;31.707331;39.838493;;997;59
3543;3562;-996;31.707331;39.862846;;996;59
3544;3562;-996;31.707331;39.862846;;996;59
3545;3562;-1001;31.68136;39.81414;;1001;59
3546;3562;-1002;31.68136;39.81414;;1002;59
3547;3562;-996;31.707331;39.81414;;996;59
3548;3560;-997;31.733301;39.838493;;997;59
3549;3560;-1001;31.733301;39.81414;;1001;59
3550;3560;-1002;31.759241;39.838493;;1002;59
3551;3562;-997;31.759241;39.838493;;997;59
3552;3560;-996;31.759241;39.862846;;996;59
3553;3562;-1004;31.759241;39.862846;;1004;59
3554;3562;-1001;31.759241;39.862846;;1001;59
3555;3560;-1004;31.759241;39.838493;;1004;59
3556;3560;-996;31.785181;39.838493;;996;59
3557;3560;-997;31.785181;39.838493;;997;59
3558;3560;-1003;31.785181;39.789787;;1003;59
3559;3560;-1003;31.785181;39.81414;;1003;59
3560;3562;-998;31.785181;39.838493;;998;59
3561;3560;-995;31.785181;39.862846;;995;59
3562;3560;-1004;31.811121;39.789787;;1004;59
3563;3562;-1002;31.811121;39.81414;;1002;59
3564;3560;-996;31.811121;39.81414;;996;59
3565;3560;-996;31.785181;39.789787;;996;59
3566;3562;-1003;31.785181;39.765404;;1003;59
3567;3560;-1004;31.759241;39.716667;;1004;59
3568;3560;-1001;31.733301;39.692314;;1001;59
3569;3560;-997;31.733301;39.667931;;997;59
3570;3560;-996;31.759241;39.716667;;996;60
3571;3560;-1003;31.707331;39.667931;;1003;60
3572;3558;-1001;31.733301;39.716667;;1001;60
3573;3560;-996;31.733301;39.692314;;996;60
3574;3558;-1004;31.733301;39.716667;;1004;60
3575;3560;-1003;31.707331;39.716667;;1003;60
3576;3560;-996;31.733301;39.765404;;996;60
3577;3558;-996;31.707331;39.716667;;996;60
3578;3560;-1002;31.707331;39.667931;;1002;60
3579;3558;-998;31.707331;39.667931;;998;60
3580;3558;-995;31.707331;39.667931;;995;60
3581;3558;-1001;31.707331;39.643547;;1001;60
3582;3560;-1001;31.733301;39.692314;;1001;60
3583;3558;-1001;31.733301;39.74102;;1001;60
3584;3560;-996;31.733301;39.765404;;996;60
3585;3558;-1001;31.759241;39.789787;;1001;60
3586;3560;-1001;31.733301;39.789787;;1001;60
3587;3560;-1001;31.759241;39.81414;;1001;60
3588;3558;-995;31.733301;39.838493;;995;60
3589;3558;-1001;31.733301;39.838493;;1001;60
3590;3558;-1002;31.733301;39.74102;;1002;60
3591;3558;-1001;31.759241;39.74102;;1001;60
3592;3558;-997;31.733301;39.789787;;997;60
3593;3558;-1001;31.759241;39.789787;;1001;60
3594;3558;-996;31.733301;39.765404;;996;60
3595;3556;-1002;31.733301;39.74102;;1002;60
3596;3558;-996;31.68136;39.716667;;996;60
3597;3558;-996;31.707331;39.74102;;996;60
3598;3558;-1001;31.707331;39.692314;;1001;60
3599;3560;-1001;31.707331;39.74102;;1001;60
3600;3558;-996;31.707331;39.789787;;996;60
3601;3556;-997;31.733301;39.81414;;997;60
3602;3558;-1001;31.68136;39.81414;;1001;60
3603;3558;-1001;31.733301;39.81414;;1001;60
3604;3558;-995;31.759241;39.789787;;995;60
3605;3556;-996;31.733301;39.716667;;996;60
3606;3556;-995;31.707331;39.667931;;995;60
3607;3558;-995;31.733301;39.692314;;995;60
3608;3556;-1000;31.707331;39.716667;;1000;60
3609;3558;-1001;31.707331;39.765404;;1001;60
3610;3556;-997;31.707331;39.765404;;997;60
3611;3556;-997;31.707331;39.765404;;997;60
3612;3558;-1001;31.707331;39.765404;;1001;60
3613;3558;-1002;31.707331;39.789787;;1002;60
3614;3556;-1003;31.733301;39.81414;;1003;60
3615;3558;-996;31.733301;39.789787;;996;60
3616;3558;-996;31.733301;39.789787;;996;60
3617;3556;-997;31.733301;39.81414;;997;60
3618;3556;-1001;31.733301;39.789787;;1001;60
3619;3556;-997;31.733301;39.789787;;997;60
3620;3556;-997;31.707331;39.81414;;997;60
3621;3556;-997;31.707331;39.765404;;997;60
3622;3556;-997;31.68136;39.789787;;997;60
3623;3556;-1001;31.707331;39.789787;;1001;60
3624;3556;-1001;31.68136;39.765404;;1001;60
3625;3556;-997;31.707331;39.789787;;997;60
3626;3556;-998;31.707331;39.81414;;998;60
3627;3553;-997;31.68136;39.789787;;997;60
3628;3556;-1001;31.65539;39.765404;;1001;60
3629;3556;-1001;31.65539;39.765404;;1001;60
3630;3556;-1001;31.68136;39.789787;;1001;61
3631;3556;-995;31.68136;39.838493;;995;61
3632;3553;-995;31.707331;39.81414;;995;61
3633;3556;-1001;31.707331;39.81414;;1001;61
3634;3556;-1003;31.733301;39.789787;;1003;61
3635;3553;-1001;31.707331;39.81414;;1001;61
3636;3556;-1004;31.707331;39.838493;;1004;61
3637;3553;-995;31.733301;39.838493;;995;61
3638;3553;-996;31.707331;39.838493;;996;61
3639;3556;-1001;31.733301;39.838493;;1001;61
3640;3556;-1001;31.707331;39.81414;;1001;61
3641;3553;-1000;31.707331;39.765404;;1000;61
3642;3553;-1001;31.733301;39.692314;;1001;61
3643;3553;-1001;31.707331;39.692314;;1001;61
3644;3556;-1001;31.707331;39.692314;;1001;61
3645;3553;-1001;31.68136;39.692314;;1001;61
3646;3553;-995;31.68136;39.716667;;995;61
3647;3553;-1001;31.68136;39.765404;;1001;61
3648;3553;-1001;31.68136;39.789787;;1001;61
3649;3553;-997;31.707331;39.789787;;997;61
3650;3556;-995;31.707331;39.765404;;995;61
3651;3553;-996;31.68136;39.716667;;996;61
3652;3553;-1001;31.68136;39.765404;;1001;61
3653;3553;-996;31.707331;39.765404;;996;61
3654;3553;-1000;31.707331;39.81414;;1000;61
3655;3553;-996;31.68136;39.81414;;996;61
3656;3553;-1000;31.65539;39.81414;;1000;61
3657;3553;-1001;31.707331;39.81414;;1001;61
3658;3553;-995;31.707331;39.838493;;995;61
3659;3553;-1001;31.733301;39.81414;;1001;61
3660;3553;-996;31.707331;39.81414;;996;61
3661;3553;-995;31.707331;39.765404;;995;61
3662;3553;-995;31.707331;39.789787;;995;61
3663;3551;-1001;31.707331;39.789787;;1001;61
3664;3551;-1000;31.733301;39.81414;;1000;61
3665;3553;-1001;31.759241;39.789787;;1001;61
3666;3553;-1001;31.785181;39.81414;;1001;61
3667;3553;-1000;31.785181;39.789787;;1000;61
3668;3551;-1000;31.785181;39.81414;;1000;61
3669;3551;-1005;31.811121;39.81414;;1005;61
3670;3551;-1001;31.811121;39.838493;;1001;61
3671;3551;-993;31.837061;39.789787;;993;61
3672;3553;-1001;31.811121;39.765404;;1001;61
3673;3551;-1002;31.86297;39.765404;;1002;61
3674;3551;-1000;31.86297;39.81414;;1000;61
3675;3549;-1001;31.88888;39.789787;;1001;61
3676;3551;-995;31.86297;39.789787;;995;61
3677;3551;-1006;31.86297;39.765404;;1006;61
3678;3551;-1002;31.86297;39.765404;;1002;61
3679;3551;-1000;31.88888;39.789787;;1000;61
3680;3549;-994;31.88888;39.765404;;994;61
3681;3551;-1001;31.86297;39.765404;;1001;61
3682;3551;-1000;31.88888;39.81414;;1000;61
3683;3549;-999;31.914789;39.81414;;999;61
3684;3549;-1000;31.914789;39.81414;;1000;61
3685;3549;-999;31.914789;39.838493;;999;61
3686;3551;-1000;31.88888;39.838493;;1000;61
3687;3551;-1001;31.914789;39.789787;;1001;61
3688;3549;-1005;31.914789;39.838493;;1005;61
3689;3549;-1001;31.914789;39.789787;;1001;61
3690;3551;-1001;31.914789;39.789787;;1001;62
3691;3549;-994;31.940699;39.81414;;994;62
3692;3549;-999;31.940699;39.789787;;999;62
3693;3549;-1000;31.940699;39.765404;;1000;62
3694;3549;-1000;31.914789;39.789787;;1000;62
3695;3549;-1007;31.940699;39.789787;;1007;62
3696;3549;-1007;31.966578;39.789787;;1007;62
3697;3553;-1000;32.018333;39.838493;;1000;62
3698;3549;-999;31.992487;39.838493;;999;62
3699;3551;-1000;32.018333;39.838493;;1000;62
3700;3549;-1000;32.018333;39.81414;;1000;62
3701;3549;-999;32.070061;39.838493;;999;62
3702;3547;-1006;32.070061;39.81414;;1006;62
3703;3549;-998;32.044212;39.838493;;998;62
3704;3549;-1000;32.070061;39.838493;;1000;62
3705;3549;-999;32.070061;39.862846;;999;62
3706;3549;-999;32.095909;39.81414;;999;62
3707;3549;-998;32.095909;39.862846;;998;62
3708;3549;-993;32.121758;39.887199;;993;62
3709;3549;-1000;32.095909;39.862846;;1000;62
3710;3549;-1001;32.121758;39.862846;;1001;62
3711;3549;-1000;32.121758;39.838493;;1000;62
3712;3549;-1005;32.121758;39.862846;;1005;62
3713;3549;-1001;32.095909;39.838493;;1001;62
3714;3547;-1003;32.147606;39.862846;;1003;62
3715;3549;-998;32.121758;39.862846;;998;62
3716;3547;-1004;32.121758;39.862846;;1004;62
3717;3547;-1005;32.121758;39.862846;;1005;62
3718;3547;-1000;32.147606;39.862846;;1000;62
3719;3547;-992;32.147606;39.862846;;992;62
3720;3547;-998;32.147606;39.887199;;998;62
3721;3549;-994;32.121758;39.862846;;994;62
3722;3549;-999;32.121758;39.862846;;999;62
3723;3549;-1004;32.121758;39.81414;;1004;62
3724;3547;-999;32.121758;39.81414;;999;62
3725;3547;-1006;32.095909;39.789787;;1006;62
3726;3547;-1004;32.070061;39.74102;;1004;62
3727;3549;-1004;32.070061;39.716667;;1004;62
3728;3547;-999;32.095909;39.74102;;999;62
3729;3547;-1005;32.121758;39.765404;;1005;62
3730;3549;-998;32.121758;39.765404;;998;62
3731;3547;-999;32.095909;39.765404;;999;62
3732;3547;-1004;32.121758;39.789787;;1004;62
3733;3549;-993;32.095909;39.789787;;993;62
3734;3547;-999;32.121758;39.789787;;999;62
3735;3547;-1000;32.095909;39.789787;;1000;62
3736;3547;-992;32.121758;39.81414;;992;62
3737;3547;-999;32.095909;39.789787;;999;62
3738;3547;-999;32.095909;39.765404;;999;62
3739;3547;-998;32.070061;39.765404;;998;62
3740;3547;-998;32.095909;39.789787;;998;62
3741;3545;-1004;32.070061;39.81414;;1004;62
3742;3547;-1003;32.095909;39.81414;;1003;62
3743;3547;-1000;32.070061;39.789787;;1000;62
3744;3547;-1004;32.070061;39.765404;;1004;62
3745;3545;-998;32.070061;39.765404;;998;62
3746;3547;-998;32.044212;39.765404;;998;62
3747;3547;-999;32.044212;39.765404;;999;62
3748;3545;-1000;32.018333;39.74102;;1000;62
3749;3545;-1004;31.992487;39.692314;;1004;62
3750;3545;-999;32.018333;39.716667;;999;63
3751;3547;-998;31.992487;39.74102;;998;63
3752;3547;-1000;31.992487;39.765404;;1000;63
3753;3545;-1005;31.966578;39.765404;;1005;63
3754;3547;-1005;31.966578;39.765404;;1005;63
3755;3545;-1003;31.992487;39.74102;;1003;63
3756;3547;-998;31.966578;39.716667;;998;63
3757;3547;-998;31.966578;39.74102;;998;63
3758;3547;-1004;31.966578;39.74102;;1004;63
3759;3545;-1003;31.966578;39.692314;;1003;63
3760;3545;-1001;31.966578;39.667931;;1001;63
3761;3545;-1003;31.966578;39.619164;;1003;63
3762;3545;-999;31.940699;39.667931;;999;63
3763;3545;-1004;31.966578;39.667931;;1004;63
3764;3547;-1003;31.966578;39.692314;;1003;63
3765;3545;-998;31.992487;39.716667;;998;63
3766;3545;-1003;31.966578;39.692314;;1003;63
3767;3545;-1004;31.966578;39.716667;;1004;63
3768;3547;-1000;31.966578;39.74102;;1000;63
3769;3545;-999;31.966578;39.765404;;999;63
3770;3545;-998;31.966578;39.789787;;998;63
3771;3545;-998;31.992487;39.81414;;998;63
3772;3545;-1004;31.992487;39.789787;;1004;63
3773;3542;-998;31.966578;39.81414;;998;63
3774;3545;-998;31.992487;39.81414;;998;63
3775;3545;-991;32.018333;39.789787;;991;63
3776;3545;-998;31.992487;39.765404;;998;63
3777;3545;-1000;31.992487;39.765404;;1000;63
3778;3545;-998;32.018333;39.789787;;998;63
3779;3542;-999;32.018333;39.81414;;999;63
3780;3542;-1003;32.018333;39.81414;;1003;63
3781;3542;-1001;32.018333;39.789787;;1001;63
3782;3542;-991;31.992487;39.765404;;991;63
3783;3542;-998;31.992487;39.765404;;998;63
3784;3542;-1005;31.992487;39.789787;;1005;63
3785;3545;-1005;32.018333;39.789787;;1005;63
3786;3545;-1002;32.018333;39.789787;;1002;63
3787;3542;-998;32.018333;39.789787;;998;63
3788;3545;-999;32.018333;39.789787;;999;63
3789;3542;-1002;32.018333;39.789787;;1002;63
3790;3542;-1003;31.966578;39.765404;;1003;63
3791;3540;-1001;31.992487;39.789787;;1001;63
3792;3542;-1004;31.992487;39.765404;;1004;63
3793;3542;-1004;31.992487;39.789787;;1004;63
3794;3545;-998;31.992487;39.789787;;998;63
3795;3542;-1004;31.966578;39.765404;;1004;63
3796;3542;-1000;31.992487;39.789787;;1000;63
3797;3542;-998;31.992487;39.765404;;998;63
3798;3545;-1003;31.940699;39.765404;;1003;63
3799;3540;-998;31.966578;39.765404;;998;63
3800;3542;-998;31.966578;39.765404;;998;63
3801;3542;-998;31.966578;39.765404;;998;63
3802;3540;-1004;31.940699;39.74102;;1004;63
3803;3540;-999;31.966578;39.74102;;999;63
3804;3542;-1001;31.966578;39.765404;;1001;63
3805;3542;-1002;31.966578;39.74102;;1002;63
3806;3542;-1004;31.940699;39.716667;;1004;63
3807;3542;-998;31.966578;39.716667;;998;63
3808;3542;-998;31.914789;39.716667;;998;63
3809;3540;-998;31.966578;39.716667;;998;63
3810;3540;-1003;31.992487;39.716667;;1003;64
3811;3540;-998;31.966578;39.74102;;998;64
3812;3542;-998;31.992487;39.74102;;998;64
3813;3540;-998;31.992487;39.716667;;998;64
3814;3540;-998;32.018333;39.74102;;998;64
3815;3540;-1003;32.018333;39.74102;;1003;64
3816;3542;-997;32.044212;39.765404;;997;64
3817;3540;-998;32.018333;39.765404;;998;64
3818;3540;-1002;32.018333;39.765404;;1002;64
3819;3540;-1004;32.018333;39.765404;;1004;64
3820;3542;-1004;32.018333;39.74102;;1004;64
3821;3540;-997;32.044212;39.765404;;997;64
